,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
3560,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Financial Services,,,,
3561,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,"Hospitality, Travel & Tourism",,,,
3562,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Human Resources & Personnel Management,,,,
3563,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Information Management,,,,
3564,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Insurance,,,,
3565,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Manufacturing,,,,
3566,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Media & Communications,,,,
3567,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Museum Administration & Museology,,,,
3568,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Natural Resource Extraction,,,,
3569,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Nonprofit Organizations & Charities,,,,
3570,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Oil & Energy,,,,
3571,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Park & Recreation Management,,,,
3572,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Pharmaceutical & Biotechnology,,,,
3573,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Purchasing & Buying,,,,
3574,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Restaurant & Food,,,,
3575,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Retailing,,,,
3576,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Service,,,,
3577,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Sports & Entertainment,,,,
3578,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Fashion & Textile,Transportation,,,,
3579,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,,,,,
3580,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Agriculture,,,,
3581,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Automobile Industry,,,,
3582,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Banks & Banking,,,,
3583,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Consulting,,,,
3584,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Customer Relations,,,,
3585,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,E-commerce,,,,
3586,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Fashion & Textile,,,,
3587,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Financial Services,,,,
3588,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,"Hospitality, Travel & Tourism",,,,
3589,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Human Resources & Personnel Management,,,,
3590,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Information Management,,,,
3591,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Insurance,,,,
3592,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Manufacturing,,,,
3593,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Media & Communications,,,,
3594,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Museum Administration & Museology,,,,
3595,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Natural Resource Extraction,,,,
3596,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Nonprofit Organizations & Charities,,,,
3597,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Oil & Energy,,,,
3598,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Park & Recreation Management,,,,
3599,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Pharmaceutical & Biotechnology,,,,
3600,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Purchasing & Buying,,,,
3601,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Restaurant & Food,,,,
3602,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Retailing,,,,
3603,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Service,,,,
3604,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Sports & Entertainment,,,,
3605,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Financial Services,Transportation,,,,
3606,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,"Hospitality, Travel & Tourism",,,,,
3607,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Human Resources & Personnel Management,,,,,
3608,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Information Management,,,,,
3609,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,,,,,
3610,True,https://www.amazon.com/Automotive-Insurance/b?ie=UTF8&node=157334011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Automobile,,,,
3611,True,https://www.amazon.com/Business-Insurance/b?ie=UTF8&node=154904011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Business,,,,
3612,True,https://www.amazon.com/Casualty-Insurance/b?ie=UTF8&node=154905011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Casualty,,,,
3613,True,https://www.amazon.com/Health-Insurance/b?ie=UTF8&node=154923011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Health,,,,
3614,True,https://www.amazon.com/Liability-Insurance/b?ie=UTF8&node=154924011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Liability,,,,
3615,True,https://www.amazon.com/Life-Insurance/b?ie=UTF8&node=154925011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Life,,,,
3616,True,https://www.amazon.com/Property-Insurance/b?ie=UTF8&node=8493761011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Property,,,,
3617,True,https://www.amazon.com/Risk-Management/b?ie=UTF8&node=154926011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Insurance,Risk Management,,,,
3618,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Manufacturing,,,,,
3619,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Media & Communications,,,,,
3620,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,,,,,
3621,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Agriculture,,,,
3622,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Automobile Industry,,,,
3623,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Banks & Banking,,,,
3624,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Consulting,,,,
3625,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Customer Relations,,,,
3626,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,E-commerce,,,,
3627,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Fashion & Textile,,,,
3628,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Financial Services,,,,
3629,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,"Hospitality, Travel & Tourism",,,,
3630,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Human Resources & Personnel Management,,,,
3631,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Information Management,,,,
3632,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Insurance,,,,
3633,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Manufacturing,,,,
3634,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Media & Communications,,,,
3635,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Museum Administration & Museology,,,,
3636,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Natural Resource Extraction,,,,
3637,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Nonprofit Organizations & Charities,,,,
3638,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Oil & Energy,,,,
3639,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Park & Recreation Management,,,,
3640,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Pharmaceutical & Biotechnology,,,,
3641,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Purchasing & Buying,,,,
3642,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Restaurant & Food,,,,
3643,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Retailing,,,,
3644,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Service,,,,
3645,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Sports & Entertainment,,,,
3646,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Museum Administration & Museology,Transportation,,,,
3647,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,,,,,
3648,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Agriculture,,,,
3649,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Automobile Industry,,,,
3650,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Banks & Banking,,,,
3651,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Consulting,,,,
3652,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Customer Relations,,,,
3653,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,E-commerce,,,,
3654,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Fashion & Textile,,,,
3655,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Financial Services,,,,
3656,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,"Hospitality, Travel & Tourism",,,,
3657,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Human Resources & Personnel Management,,,,
3658,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Information Management,,,,
3659,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Insurance,,,,
3660,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Manufacturing,,,,
3661,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Media & Communications,,,,
3662,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Museum Administration & Museology,,,,
3663,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Natural Resource Extraction,,,,
3664,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Nonprofit Organizations & Charities,,,,
3665,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Oil & Energy,,,,
3666,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Park & Recreation Management,,,,
3667,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Pharmaceutical & Biotechnology,,,,
3668,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Purchasing & Buying,,,,
3669,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Restaurant & Food,,,,
3670,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Retailing,,,,
3671,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Service,,,,
3672,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Sports & Entertainment,,,,
3673,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Natural Resource Extraction,Transportation,,,,
3674,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Nonprofit Organizations & Charities,,,,,
3675,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Oil & Energy,,,,,
3676,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,,,,,
3677,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Agriculture,,,,
3678,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Automobile Industry,,,,
3679,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Banks & Banking,,,,
3680,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Consulting,,,,
3681,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Customer Relations,,,,
3682,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,E-commerce,,,,
3683,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Natural Resource Extraction,Museum Administration & Museology,Park & Recreation Management,Fashion & Textile,,,,
